H2O,flux,Tem,V,cd,H2,CO,Q
0.9,400,1023,1.35,14884.0,0.46875,0.03398,1.5219999999999998
0.2,400,1123,1.17,4718.0,0.039324,0.080062,-0.6494800000000001
0.5,470,1023,1.16,1698.3,0.026894,0.0097244,-0.0094762
0.35,500,1023,1.0,505.34,0.0060271000000000005,0.0041315,-0.066711
0.6,450,1023,1.2,2522.0,0.045754,0.011561,0.0724
0.8,400,1023,0.96,666.7,0.015202,0.0015520999999999998,-0.072741
0.4,350,1073,1.23,4726.6,0.083175,0.056649,-0.090366
0.1,350,1073,1.04,1311.1,0.0060098999999999994,0.031506,-0.32402
0.5,500,1023,1.06,890.95,0.013306,0.0046387,-0.059075
0.4,500,1023,1.53,18360.0,0.23425,0.20826,2.8525
0.5,400,1113,1.06,3186.6,0.055992999999999994,0.024776,-0.34813
0.8,500,1123,1.23,14316.0,0.28368000000000004,0.043712,0.12353
0.5,400,1033,1.6,23201.0,0.46474,0.41378000000000004,5.9909
0.45,500,1023,1.23,2461.0,0.034727,0.01545,0.080386
0.6,450,1023,1.28,4316.2,0.079026,0.021102000000000003,0.3265
0.1,450,1023,1.42,6591.9,0.022631000000000002,0.12975,0.14978
0.3,500,1023,1.16,1418.8,0.014906,0.013739,-0.0691
0.5,420,1023,1.15,1617.4,0.028392,0.010619,-0.026114
0.1,450,1073,1.16,2683.1,0.0096739,0.05028,-0.45152
0.5,500,1053,1.25,4657.8,0.06895,0.027410000000000004,0.15206
0.4,400,1123,1.15,5253.6,0.08023999999999999,0.054569000000000006,-0.37998000000000004
0.5,400,1083,1.17,4260.8,0.07610800000000001,0.033395999999999995,-0.15850999999999998
0.4,450,1023,1.3,3704.9,0.053349,0.031625,0.22371
0.1,400,1023,1.11,1104.8,0.004316899999999999,0.023445,-0.18717
0.5,410,1023,1.38,7708.9,0.1408,0.064122,0.8607
0.7,450,1023,1.13,1840.3,0.035706,0.0058492,-0.011834
0.5,500,1123,0.92,1414.0,0.020106,0.008285200000000001,-0.25437
0.7,450,1023,1.25,4100.5,0.080889,0.014216,0.27071999999999996
0.5,400,1023,1.19,2093.5,0.038478,0.014806999999999999,0.014426
0.2,500,1123,0.9,770.74,0.0056802,0.009775,-0.20651
0.35,500,1023,1.43,8571.9,0.10064,0.084026,0.99645
0.7,450,1023,1.09,1421.6,0.027502999999999996,0.0044602,-0.044941
0.5,400,1053,1.43,15596.0,0.29165,0.17770999999999998,1.7246
0.4,400,1023,0.91,268.16,0.0042951000000000005,0.0024322,-0.048113
0.7,550,1073,0.92,944.21,0.014608000000000001,0.0026403000000000004,-0.14669000000000001
0.3,400,1023,1.38,5831.7,0.073584,0.08006100000000001,0.41677
0.9,400,1123,1.19,12007.0,0.32573,0.024551,-0.24653000000000003
0.6,500,1123,1.07,4337.0,0.06782,0.020608,-0.39016999999999996
0.5,500,1093,0.92,960.21,0.013831,0.0054453,-0.17300000000000001
0.3,500,1123,1.34,12785.0,0.12228,0.15188,0.039905
0.6,400,1123,1.13,6063.4,0.11819,0.039375,-0.36104
0.7,450,1123,0.95,2259.5,0.041595,0.0090049,-0.35589
0.1,450,1023,1.29,3113.5,0.010695999999999999,0.059529,-0.16247
0.05,500,1023,1.58,15506.0,0.022343000000000002,0.32009,1.1319
0.3,350,1073,1.45,14284.0,0.18492,0.28628000000000003,0.81935
0.4,350,1073,1.44,15787.0,0.26939,0.27403,1.2669
0.6,400,1123,1.15,6801.3,0.13312000000000002,0.044959,-0.32288
0.8,400,1023,1.43,20650.0,0.6804899999999999,0.14393,2.5749
0.35,500,1023,1.38,5978.4,0.07070900000000001,0.054903,0.56689
0.3,450,1123,1.1,3571.0,0.040197000000000004,0.040008999999999996,-0.45098
0.5,400,1063,1.37,11773.0,0.21674000000000002,0.11607999999999999,0.9477700000000001
0.7,500,1123,1.01,3380.2,0.056603,0.011947,-0.40995
0.1,400,1123,1.48,15991.0,0.05544299999999999,0.38008000000000003,-0.32031
0.9,350,1073,1.03,2535.6,0.069647,0.0043591,-0.23074
0.4,400,1123,1.45,21747.0,0.31947,0.37079,1.9759
0.15,500,1023,1.51,11674.0,0.056824,0.19635,0.94475
0.15,500,1023,0.94,310.96,0.0015824,0.0046684,-0.076176
0.6,350,1073,1.43,19604.0,0.50672,0.27488,2.1893
0.5,500,1023,1.13,1395.6,0.020866,0.007345,-0.030969
0.7,550,1073,1.08,2792.2,0.043632,0.007937999999999999,-0.16580999999999999
0.6,350,1073,1.14,3597.3,0.080611,0.025021,-0.16392
0.1,400,1123,1.23,5792.2,0.021902,0.12437000000000001,-0.8973200000000001
0.5,500,1103,1.39,19483.0,0.28881999999999997,0.17385,1.8103
0.15,500,1023,1.34,4143.7,0.020663,0.064117,-0.000618
0.1,400,1023,0.91,243.64,0.000965,0.0051522,-0.06964
0.5,440,1023,1.27,3467.1,0.058589999999999996,0.022746000000000002,0.2037
0.5,400,1063,1.43,16920.0,0.31555,0.20181,1.807
0.9,450,1023,1.22,4464.2,0.10004,0.0048559,0.26873
0.6,350,1073,1.24,6674.5,0.15262,0.051160000000000004,0.087983
0.5,500,1043,1.02,947.61,0.014003,0.0050665,-0.097666
0.4,450,1073,1.16,3122.7,0.0441,0.026458999999999996,-0.16114
0.4,400,1123,0.99,2021.5,0.031186000000000002,0.019625999999999998,-0.32511
0.5,400,1043,1.49,19525.0,0.37199,0.26529,2.6983
0.6,450,1023,1.17,2079.7,0.03765,0.0093935,0.021194
0.4,450,1073,0.99,1072.8,0.015227000000000001,0.0087235,-0.16492
0.2,450,1073,1.37,8555.3,0.062887,0.13646,-0.004780899999999999
0.8,450,1123,1.05,4739.6,0.094935,0.013363,-0.46338999999999997
0.3,550,1073,1.43,13637.0,0.12255999999999999,0.14804,0.93978
0.4,350,1073,1.54,20524.0,0.35013,0.44332,2.6082
0.4,500,1123,1.01,2326.3,0.029383,0.017462000000000002,-0.33939
0.5,500,1083,1.3,9330.3,0.13709000000000002,0.06274600000000001,0.42918
0.5,400,1023,1.11,1263.6,0.023178,0.0087244,-0.054564999999999995
0.5,440,1023,0.94,385.69,0.0064638000000000004,0.0023368000000000004,-0.055389999999999995
0.6,350,1073,1.05,2070.7,0.045997,0.013863999999999998,-0.20820999999999998
0.2,550,1073,1.49,15978.0,0.093404,0.22504000000000002,0.90035
0.3,450,1073,1.41,12070.0,0.1294,0.16388,0.64048
0.95,500,1023,1.28,7858.3,0.17159000000000002,0.0036536999999999997,0.75603
0.5,450,1023,0.97,483.26,0.007939,0.0028486,-0.060519
0.5,500,1083,1.28,8236.9,0.12077,0.05384,0.28763
0.7,500,1023,1.2,2860.9,0.050523,0.008195000000000001,0.11684000000000001
0.7,450,1073,1.19,5585.2,0.1079,0.021997,0.004155300000000001
0.4,450,1123,1.47,23952.0,0.31632,0.36175,2.6753
0.1,450,1073,1.41,9518.9,0.032199,0.18888,-0.17956
0.25,500,1023,0.92,256.66,0.0022809,0.0028765,-0.054078999999999995
0.6,400,1023,1.48,19356.0,0.44443,0.21306999999999998,2.9410000000000003
0.4,350,1073,1.36,10305.0,0.17876,0.14735,0.49571000000000004
0.5,500,1033,1.48,17831.0,0.27442,0.15671,2.6987
0.7,450,1073,0.9,806.61,0.015075999999999999,0.0029116999999999997,-0.13901
0.1,350,1073,1.22,3607.8,0.015962999999999998,0.088147,-0.48128999999999994
0.1,450,1073,0.91,465.67,0.0017309,0.008653000000000001,-0.14604
0.65,500,1023,1.33,6680.0,0.11679,0.026351999999999997,0.73451
0.5,410,1023,1.42,10522.0,0.19367,0.096898,1.3368
0.7,550,1073,1.09,2970.8,0.046468,0.008472499999999999,-0.15803
0.6,500,1123,1.16,7302.6,0.11565,0.0367,-0.2589
0.15,500,1023,1.3,3276.7,0.016358,0.050306000000000003,-0.07895
0.5,400,1043,1.55,22518.0,0.4386,0.36494,3.9715
0.5,420,1023,1.35,6120.4,0.10880999999999999,0.046622000000000004,0.60788
0.5,480,1023,0.92,326.11,0.0050439,0.0017776,-0.049509
0.5,420,1023,1.32,4923.9,0.087224,0.035993,0.41503
0.55,500,1023,1.23,2809.1,0.044289,0.013237,0.12964
0.9,400,1023,1.11,2088.5,0.050988,0.0024313000000000004,-0.019729
0.1,350,1073,1.24,3992.4,0.017577000000000002,0.097887,-0.48223999999999995
0.5,470,1023,1.26,3213.4,0.051065,0.019239,0.17886
0.5,400,1113,1.35,16613.0,0.3013,0.19057000000000002,1.0379
0.4,550,1073,1.26,5607.8,0.065965,0.039355,0.081247
0.5,450,1023,1.03,738.58,0.012145,0.004365,-0.06561
0.5,490,1023,1.03,731.11,0.011119,0.0038921999999999997,-0.062658
0.5,400,1083,1.21,5400.1,0.096715,0.043632,-0.072284
0.5,500,1123,0.93,1527.1,0.021719,0.0089538,-0.26719
0.3,450,1123,1.53,23839.0,0.23313000000000003,0.42166000000000003,2.02
0.4,400,1023,1.4,7598.3,0.12122999999999999,0.084535,0.7923600000000001
0.3,450,1123,0.93,1135.6,0.013078999999999999,0.012222,-0.24028000000000002
0.7,450,1023,1.33,7555.5,0.15342,0.030132,0.80857
0.2,350,1073,0.92,515.18,0.005224800000000001,0.009523700000000001,-0.13434000000000001
0.85,500,1023,1.16,2672.7,0.051298,0.0035779,0.069829
0.05,500,1023,1.37,4905.8,0.0069852000000000004,0.093376,-0.094774
0.1,450,1023,1.53,12457.0,0.042151999999999995,0.26056999999999997,0.8564
0.5,500,1053,1.27,5292.1,0.078446,0.031678,0.23353000000000002
0.5,500,1033,1.29,4532.9,0.067862,0.026277,0.30981
0.25,500,1023,1.0,487.97,0.0043422,0.0054667000000000006,-0.081138
0.4,400,1123,1.27,10112.0,0.1524,0.11900000000000001,-0.047795
0.5,410,1023,1.51,19020.0,0.35788000000000003,0.24619000000000002,2.9439
0.5,500,1023,0.93,351.85,0.0052434,0.0018238,-0.050901999999999996
0.9,450,1123,1.08,6217.0,0.13568,0.0093116,-0.47936000000000006
0.8,400,1123,1.09,5954.5,0.13576,0.0199,-0.4601
0.4,450,1073,0.97,929.49,0.013196000000000001,0.0075442999999999994,-0.15349000000000002
0.5,400,1063,1.11,2298.2,0.041314,0.016932,-0.15084
0.9,450,1123,1.03,4577.4,0.098053,0.0067358,-0.48773
0.5,500,1083,1.21,5384.2,0.07850399999999999,0.032791,-0.030035000000000003
0.2,500,1123,1.36,12059.0,0.07699600000000001,0.17692,-0.38331
0.85,500,1023,1.27,5971.6,0.1189,0.009198999999999999,0.5302100000000001
0.5,500,1043,1.03,1013.3,0.014976,0.0054228,-0.098231
0.2,400,1123,0.95,1189.0,0.010509000000000001,0.019254,-0.29804
0.1,450,1073,1.52,15587.0,0.050595,0.32954,0.45787
0.3,450,1123,0.98,1670.0,0.019148,0.018098,-0.31521
0.5,450,1023,1.49,17311.0,0.29631,0.17808,2.6685
0.5,500,1123,1.42,25338.0,0.37955,0.27534000000000003,3.6242
0.4,400,1123,0.98,1887.9,0.029138,0.018289,-0.31319
0.3,400,1123,1.08,3158.6,0.039468,0.040215,-0.44195
0.3,500,1023,1.0,491.99,0.005183,0.004707,-0.072498
0.2,450,1023,1.11,1049.9,0.0081336,0.015343,-0.12943
0.5,400,1043,1.54,22200.0,0.43055,0.35118,3.7178
0.9,450,1123,1.3,22390.0,0.7122,0.067773,0.6231399999999999
0.5,460,1023,0.96,447.45,0.007202600000000001,0.0025674,-0.058315
0.1,500,1123,1.49,17403.0,0.049883,0.32479,-0.20993
0.5,450,1023,1.59,24397.0,0.43175,0.35126999999999997,5.1505
0.6,500,1023,1.09,1232.4,0.020141,0.004744,-0.044654
0.1,450,1073,1.22,3673.8,0.013080000000000001,0.06931799999999999,-0.47748999999999997
0.4,450,1123,1.21,7362.1,0.10074,0.069521,-0.25481
0.8,550,1073,1.16,5211.1,0.08808400000000001,0.01038,-0.022066
0.25,500,1023,0.91,234.95,0.0020870000000000003,0.0026341,-0.050722
0.9,450,1023,1.2,3843.2,0.085375,0.0040694,0.18812
0.8,500,1123,1.16,9268.0,0.174,0.024873,-0.27889
0.7,450,1023,1.26,4404.8,0.0871,0.015461,0.31544
0.8,450,1023,1.43,21809.0,0.61646,0.12078,2.873
0.1,550,1073,1.34,6831.2,0.019903999999999998,0.10712999999999999,-0.36905
0.9,450,1023,1.05,1378.8,0.029692000000000003,0.0013390999999999998,-0.05921799999999999
0.5,400,1023,1.13,1434.3,0.026319,0.009948100000000001,-0.043871
0.8,450,1123,1.07,5346.6,0.10767,0.015216999999999998,-0.45921999999999996
0.7,450,1073,1.0,1683.8,0.031655,0.0060837,-0.19328
0.6,400,1023,1.13,1636.3,0.033006,0.008473,-0.031715
0.3,500,1023,1.48,11477.0,0.11582,0.13727999999999999,1.3717
0.5,400,1063,1.26,5748.6,0.10421,0.046612,0.13867000000000002
0.1,500,1123,1.24,6247.4,0.01961,0.10661,-0.9134
0.5,400,1093,1.0,1712.3,0.030295,0.012785,-0.24306999999999998
0.2,550,1073,1.51,17422.0,0.10067000000000001,0.25046,1.1069
0.6,350,1073,1.37,15272.0,0.37437,0.16552,1.2259
0.65,500,1023,1.12,1594.6,0.027056,0.0052468,-0.020457
0.6,400,1023,1.17,2112.3,0.042712,0.011111,0.011811
0.8,350,1073,0.91,975.94,0.024732,0.0032594,-0.16391
0.1,550,1073,1.04,1333.3,0.004123,0.020213,-0.32116999999999996
0.2,450,1023,1.45,8450.0,0.062963,0.13738,0.6142
0.9,500,1023,1.09,1777.1,0.034631,0.0015045,-0.025515
0.5,400,1123,1.02,2801.1,0.048988,0.021762,-0.36848000000000003
0.6,450,1023,1.15,1830.9,0.033108,0.008204399999999999,-0.0042214
0.9,500,1023,1.35,14233.0,0.33339,0.020216,1.6719
0.3,500,1123,1.0,1929.4,0.020161000000000002,0.018605,-0.34138
0.5,400,1053,0.99,915.93,0.016507,0.0065032,-0.12295
0.5,400,1043,1.48,18751.0,0.35618,0.24569000000000002,2.5136
0.7,400,1023,1.14,1993.1,0.043327,0.0074375,-0.009184399999999999
0.3,500,1123,1.2,6217.3,0.06258,0.064805,-0.42546000000000006
0.3,400,1023,0.94,314.66,0.0040677,0.0038289,-0.059125
0.4,450,1073,1.52,22506.0,0.30405,0.33299999999999996,2.846
0.5,440,1023,1.59,24074.0,0.43556999999999996,0.35808,5.0635
0.5,400,1073,1.11,2628.2,0.047028,0.019665000000000002,-0.18383
0.9,500,1123,1.09,6683.3,0.13155,0.008778399999999999,-0.45652
0.8,400,1023,1.15,2421.9,0.056198000000000005,0.0059128,0.021036000000000003
0.6,450,1123,1.18,8152.4,0.14347000000000001,0.047853,-0.21256
0.6,450,1123,1.22,10295.0,0.18333,0.063762,-0.016229
0.5,500,1033,1.07,1122.0,0.016675,0.0059417,-0.074375
0.7,500,1023,0.98,668.54,0.011645,0.0018000999999999998,-0.064443
0.3,450,1073,1.14,2535.4,0.029207,0.027747000000000004,-0.22925
0.5,500,1023,1.48,16129.0,0.24913000000000002,0.13472,2.5433
0.8,450,1073,1.33,17403.0,0.42163,0.070168,1.271
0.6,400,1023,1.27,4103.8,0.08391900000000001,0.023255,0.2665
0.3,350,1073,1.44,13645.0,0.17751,0.26848,0.73474
0.8,500,1023,1.46,25349.0,0.68574,0.14464000000000002,3.6983
0.6,350,1073,1.12,3186.1,0.07122300000000001,0.021912,-0.18398
0.5,500,1033,1.06,1051.6,0.015625999999999998,0.005561600000000001,-0.076276
0.1,500,1023,1.33,3904.7,0.012128,0.067453,-0.1023
0.5,430,1023,1.42,10444.0,0.18379,0.089634,1.3553
0.5,490,1023,1.44,11944.0,0.18656,0.089564,1.7216
0.3,400,1123,1.55,23047.0,0.2507,0.48491999999999996,2.1673
0.7,500,1123,1.12,6533.8,0.11152000000000001,0.024259,-0.36328
0.1,500,1123,1.11,3319.1,0.010761,0.05574,-0.7538600000000001
0.5,410,1023,1.02,697.36,0.012487,0.004614899999999999,-0.06867100000000001
0.6,500,1123,1.27,13948.0,0.22848000000000002,0.082196,0.45653
0.5,430,1023,1.13,1421.9,0.024416,0.009020100000000001,-0.039573000000000004
0.4,450,1123,1.5,25216.0,0.33479000000000003,0.40478000000000003,3.8847
0.6,400,1023,1.38,9476.3,0.2007,0.06633700000000001,1.1161
0.8,400,1023,1.38,15242.0,0.42753,0.06955,1.7630000000000001
0.1,400,1123,1.46,14971.0,0.05224500000000001,0.35149,-0.43125
0.6,450,1123,1.04,3608.2,0.062139,0.019293,-0.39771
0.4,500,1023,1.25,2645.3,0.034638,0.019348,0.09311799999999999
0.5,400,1123,1.38,20399.0,0.37333,0.27119,1.8232
0.4,550,1073,0.9,531.12,0.0063016999999999995,0.003393,-0.10455
0.45,500,1023,1.21,2169.3,0.030601,0.013515000000000001,0.044199
0.5,400,1043,1.27,4709.2,0.086141,0.036704,0.19377
0.2,400,1123,1.02,1999.2,0.017429,0.032652,-0.43682
0.7,350,1073,1.17,4936.3,0.12135,0.026456999999999998,-0.098416
0.3,400,1023,1.44,8843.1,0.10965,0.13133,0.8487299999999999
0.5,400,1073,1.12,2791.1,0.049958999999999996,0.020964,-0.17811
0.25,500,1023,1.21,1911.8,0.016893000000000002,0.021791,-0.06953200000000001
0.6,400,1123,1.26,12883.0,0.26211999999999996,0.10138,0.25739
0.2,400,1123,1.26,7348.3,0.059042,0.12989,-0.64689
0.5,500,1073,1.33,10070.0,0.14902,0.06902,0.66513
0.5,400,1023,1.51,18904.0,0.36426,0.25447,2.8975
0.5,490,1023,1.48,16159.0,0.25444,0.13939000000000001,2.5281
0.35,500,1023,1.2,1858.4,0.022124,0.015533000000000002,-0.014688999999999999
0.6,400,1023,1.56,22847.0,0.56218,0.33687,4.9736
0.2,400,1123,1.35,11125.0,0.085465,0.20898000000000003,-0.4673
0.5,480,1023,1.38,7483.1,0.11793,0.049957,0.89631
0.9,400,1023,1.03,1219.7,0.029452,0.0013889000000000002,-0.072421
0.3,400,1123,0.98,1660.7,0.021082,0.020569,-0.31676
0.8,500,1023,1.19,3070.1,0.057596,0.0056739,0.12686
0.7,450,1023,0.97,629.11,0.012106,0.0019457,-0.066785
0.2,450,1073,1.09,1805.9,0.014411000000000002,0.025932,-0.29258
0.3,550,1073,1.22,4025.0,0.038577999999999994,0.035973000000000005,-0.14752
0.9,450,1123,1.15,9548.1,0.21774000000000002,0.015271999999999999,-0.35769
0.65,500,1023,0.98,627.08,0.010586,0.0020231999999999997,-0.06288200000000001
0.4,500,1123,1.32,13519.0,0.16598,0.12904000000000002,0.3978
0.3,450,1073,1.12,2252.3,0.026010000000000002,0.024506,-0.23074
0.5,400,1023,1.26,3288.8,0.060651,0.024194999999999998,0.161
0.5,400,1053,1.46,18271.0,0.34426999999999996,0.2323,2.2399
0.2,400,1123,0.94,1092.9,0.0096729,0.017683,-0.27843
0.5,400,1063,1.12,2442.4,0.043918,0.018057,-0.14523
0.9,450,1073,1.28,14337.0,0.36665,0.025669,0.73905
0.9,500,1023,1.0,968.9,0.018728,0.00081,-0.068523
0.2,350,1073,1.2,3362.5,0.032401,0.064976,-0.34076999999999996
0.9,500,1123,1.14,9087.2,0.18395999999999998,0.012431000000000001,-0.36132
0.2,450,1073,1.3,5859.6,0.044331,0.089523,-0.21818
0.5,500,1063,1.13,2564.9,0.037607999999999996,0.014444,-0.11647
0.65,500,1023,1.25,3723.4,0.063915,0.013175999999999998,0.24927
0.4,500,1023,1.21,2057.6,0.026944,0.01484,0.022062000000000002
0.9,450,1123,1.17,10816.0,0.25137,0.017878,-0.29011
0.2,550,1073,1.35,7760.1,0.048774,0.097401,-0.042067
0.2,450,1123,1.04,2296.9,0.018075,0.033123,-0.47394
0.4,450,1023,0.94,339.56,0.0048902,0.0026868,-0.053871
0.8,500,1123,1.38,27749.0,0.74178,0.16854,2.3344
0.5,470,1023,1.07,958.39,0.015152,0.005391,-0.059712
0.6,450,1023,1.03,841.77,0.015152,0.0036775999999999996,-0.065462
0.3,500,1123,1.49,22899.0,0.20554,0.33551,1.5518
0.6,550,1073,1.3,9730.2,0.14626,0.04446,0.61955
0.7,500,1023,1.29,5380.3,0.096724,0.016985,0.4972
0.5,400,1083,1.27,7759.9,0.13979,0.067093,0.16315
0.7,450,1073,1.31,12590.0,0.25851,0.061732,0.82636
0.3,400,1023,1.32,3910.6,0.049772000000000004,0.051193,0.15972
0.3,350,1073,1.16,2846.8,0.040618,0.041856,-0.24544000000000002
0.7,450,1123,0.91,1683.0,0.030879000000000004,0.0066997,-0.30032
0.8,500,1023,1.07,1391.0,0.025720999999999997,0.0024233,-0.046421
0.5,500,1103,1.32,13085.0,0.19157000000000002,0.097201,0.68342
0.8,500,1023,0.98,754.08,0.013875,0.0013003000000000001,-0.06743400000000001
0.5,500,1083,1.01,1598.6,0.023168,0.009018799999999999,-0.20294
0.7,450,1023,0.99,726.35,0.013987000000000001,0.0022475,-0.06829299999999999
0.3,500,1123,1.41,17552.0,0.16237000000000001,0.22943000000000002,0.5927899999999999
0.2,500,1123,0.91,848.23,0.0062483,0.010759999999999999,-0.22415
0.5,430,1023,1.34,5663.6,0.098378,0.04118,0.5413100000000001
0.45,500,1023,0.92,303.92,0.0042731,0.0018312,-0.047817
0.3,500,1023,0.92,261.79,0.002754,0.002506,-0.050373
0.9,550,1073,0.98,1816.9,0.031641,0.0017346,-0.19535999999999998
0.3,400,1023,1.09,929.13,0.011981,0.011395,-0.09199299999999999
0.9,500,1023,1.13,2319.7,0.045476,0.0019952999999999998,0.024694999999999998
0.7,400,1023,1.25,4184.1,0.092614,0.017077000000000002,0.25529
0.9,450,1023,1.0,979.76,0.021009,0.0009480000000000001,-0.072603
0.1,550,1073,1.45,11771.0,0.033195,0.19178,0.046043
0.5,400,1083,0.98,1310.1,0.023273,0.0096416,-0.19816
0.5,460,1023,1.31,4520.7,0.073535,0.028997000000000002,0.37551999999999996
0.3,450,1073,1.57,22620.0,0.22726,0.39928,2.5439
0.9,550,1073,1.14,5166.2,0.09284400000000001,0.005111,-0.053786
0.1,500,1023,1.47,8876.5,0.027658,0.15955,0.42991
0.4,400,1023,0.9,246.03,0.0039393,0.0022323,-0.045467
0.45,500,1023,1.33,4761.1,0.067371,0.031876999999999996,0.43046
0.9,400,1023,1.25,5803.9,0.14997,0.007976100000000002,0.41136999999999996
0.5,400,1023,1.43,11406.0,0.21535,0.11248,1.4709999999999999
0.9,400,1023,1.33,12227.0,0.35871,0.023454,1.2192
0.5,500,1023,0.92,324.8,0.004839100000000001,0.0016841999999999998,-0.04883
0.6,500,1123,1.2,9211.1,0.1472,0.048271,-0.10113
0.4,500,1123,1.36,16623.0,0.2024,0.17123,0.8354299999999999
0.1,500,1023,0.95,349.74,0.001111,0.0059201,-0.091739
0.2,550,1073,1.52,18142.0,0.10424000000000001,0.26352,1.2163
0.5,400,1043,1.33,7062.5,0.13005,0.059466,0.51486
0.4,450,1123,0.92,1211.6,0.016854,0.010152,-0.23369
0.5,500,1103,1.33,13889.0,0.20364000000000002,0.10543,0.80457
0.4,550,1073,1.4,13313.0,0.154,0.11235,1.1382
0.1,450,1023,1.01,564.49,0.0019849,0.010618,-0.12972
0.7,450,1023,1.2,2907.8,0.05684500000000001,0.009610700000000002,0.10690999999999999
0.3,550,1073,1.14,2528.8,0.024498,0.021963,-0.21355
0.25,500,1023,0.93,279.82,0.0024878,0.0031352,-0.057483000000000006
0.5,460,1023,1.06,900.0,0.014511000000000001,0.005192100000000001,-0.062426
0.25,500,1023,1.45,8811.8,0.075643,0.11295,0.8281299999999999
0.4,500,1123,1.44,23104.0,0.27731999999999996,0.28302,2.154
0.9,400,1023,0.9,463.41,0.011095,0.000532,-0.06360700000000001
0.3,450,1123,1.31,10883.0,0.11510999999999999,0.14194,-0.15714
0.7,400,1023,1.22,3389.8,0.074522,0.013375,0.14883
0.3,500,1023,1.3,3372.2,0.035247,0.033822000000000005,0.1251
0.5,410,1023,1.15,1622.1,0.029112,0.010971999999999999,-0.027698
0.5,400,1093,1.2,5718.6,0.10196000000000001,0.046763,-0.12843
0.5,500,1093,1.36,15053.0,0.22236999999999998,0.11825999999999999,1.1394
0.4,450,1023,1.07,860.78,0.012407,0.006847499999999999,-0.069498
0.8,500,1023,1.14,2198.5,0.040927,0.0039285,0.023375999999999997
0.1,450,1023,1.04,699.42,0.0024531999999999996,0.013163999999999999,-0.14812
0.2,350,1073,0.99,920.48,0.0092705,0.017086,-0.20726
0.8,400,1023,1.16,2589.9,0.060204999999999995,0.006367800000000001,0.038311000000000005
0.5,500,1033,1.32,5563.4,0.083496,0.033250999999999996,0.47118999999999994
0.5,500,1063,0.95,786.97,0.011502,0.0043068,-0.12158
0.5,400,1063,1.4,14249.0,0.26392,0.15345,1.3379
0.8,400,1023,1.28,6230.3,0.15123,0.018141,0.50894
0.3,450,1023,0.99,461.04,0.0053509,0.0049419,-0.07199
0.8,350,1073,1.17,5611.5,0.1499,0.020651,-0.079097
0.3,400,1023,1.36,5092.3,0.064483,0.068618,0.31481
0.2,400,1123,1.07,2735.4,0.023541,0.045103,-0.5271600000000001
0.5,400,1123,1.01,2630.1,0.045986,0.020375,-0.36049000000000003
0.9,400,1123,1.18,11289.0,0.30204000000000003,0.022504,-0.28776999999999997
0.9,550,1073,0.99,1945.1,0.03391,0.0018559000000000002,-0.19743
0.5,400,1053,1.48,19829.0,0.37581,0.27073,2.6053
0.8,550,1073,1.19,6340.8,0.1082,0.012991999999999998,0.084174
0.5,430,1023,1.58,23433.0,0.43167,0.35161,4.6457
0.6,550,1073,1.28,8517.0,0.1273,0.037701,0.44909
0.5,400,1053,1.39,12085.0,0.22405,0.12085,1.1396
0.5,440,1023,1.38,7611.4,0.13013,0.057359,0.8778100000000001
0.8,400,1023,1.11,1858.6,0.042873,0.0044391000000000005,-0.029906
0.8,400,1023,1.19,3178.7,0.074369,0.0080202,0.10425
0.4,500,1023,1.01,566.28,0.0074165,0.0039695,-0.064544
0.55,500,1023,1.51,21433.0,0.36427,0.19222,3.7111
0.9,350,1073,0.99,1941.2,0.052916,0.0033266999999999997,-0.22345
0.3,500,1023,1.42,7529.8,0.07760299999999999,0.08239400000000001,0.74064
0.5,500,1023,1.1,1154.1,0.017246,0.00604,-0.047486
0.5,500,1123,1.26,11298.0,0.16323,0.080151,0.18788
0.5,400,1103,0.97,1584.2,0.027895,0.011907,-0.25344
0.2,400,1123,1.58,22130.0,0.15635,0.51542,1.2338
0.4,350,1073,1.14,2786.8,0.04927,0.031627999999999996,-0.20156
0.5,400,1053,1.21,3688.9,0.066896,0.028010000000000004,0.0017309
0.8,350,1073,1.04,2448.5,0.062984,0.0082387,-0.22459
0.5,470,1023,1.12,1320.4,0.020891999999999997,0.0074873000000000006,-0.040662000000000004
0.5,500,1043,1.12,1800.9,0.026654,0.0097825,-0.073624
0.4,450,1073,1.1,2184.0,0.030911,0.018125,-0.19243
0.4,550,1073,1.19,3701.7,0.043695,0.024905,-0.098718
